time,altitude,velocity_smooth,heartrate,cadence,watts,temp,moving,latitude,longitude,id
377,290.0,8.72,,80,214.0,24,True,32.882927,-97.603347,13901708037
378,290.0,8.56,,84,215.0,25,True,32.882854,-97.603349,13901708037
379,290.0,8.26,,85,244.0,24,True,32.882784,-97.603352,13901708037
380,290.2,8.1,,84,247.0,25,True,32.882714,-97.603353,13901708037
381,290.4,7.88,,84,224.0,24,True,32.882646,-97.603349,13901708037
382,290.6,7.68,,78,224.0,24,True,32.882579,-97.603345,13901708037
383,290.8,7.48,,80,227.0,24,True,32.882515,-97.603342,13901708037
384,291.6,7.38,,83,260.0,24,True,32.882451,-97.603338,13901708037
385,292.0,7.24,,80,234.0,24,True,32.882389,-97.603334,13901708037
386,292.2,7.08,,78,244.0,24,True,32.88233,-97.603329,13901708037
387,292.4,6.86,,77,230.0,24,True,32.882272,-97.603323,13901708037
388,292.6,6.7,,75,223.0,24,True,32.882213,-97.603317,13901708037
389,293.0,6.6,,76,230.0,24,True,32.882154,-97.603312,13901708037
390,293.2,6.58,,79,250.0,24,True,32.882093,-97.603309,13901708037
391,293.2,6.56,,78,236.0,24,True,32.882034,-97.603306,13901708037
392,293.4,6.62,,78,248.0,24,True,32.881974,-97.603302,13901708037
393,293.6,6.64,,79,250.0,24,True,32.881914,-97.603297,13901708037
394,293.6,6.66,,80,244.0,24,True,32.881854,-97.603292,13901708037
395,293.8,6.64,,79,241.0,24,True,32.881792,-97.603287,13901708037
396,294.0,6.78,,80,251.0,24,True,32.881727,-97.603284,13901708037
397,294.6,6.9,,80,242.0,24,True,32.881663,-97.60328,13901708037
398,294.6,7.02,,78,242.0,24,True,32.881599,-97.603276,13901708037
399,294.8,7.04,,72,234.0,24,True,32.881538,-97.603274,13901708037
400,294.8,7.02,,73,247.0,24,True,32.881476,-97.603271,13901708037
401,294.8,6.98,,72,253.0,24,True,32.881413,-97.603267,13901708037
402,295.0,6.92,,73,249.0,24,True,32.881351,-97.60326,13901708037
403,295.2,6.9,,72,247.0,24,True,32.881288,-97.603251,13901708037
404,295.2,6.94,,73,230.0,24,True,32.881227,-97.603246,13901708037
405,295.2,6.98,,73,227.0,24,True,32.881165,-97.603241,13901708037
406,295.4,6.9,,72,217.0,24,True,32.881105,-97.60323,13901708037
407,295.6,6.9,,73,224.0,24,True,32.881044,-97.603215,13901708037
408,295.8,6.78,,75,239.0,24,True,32.880985,-97.603202,13901708037
409,296.0,6.86,,75,252.0,24,True,32.88092,-97.603192,13901708037
410,296.0,6.88,,71,210.0,24,True,32.880858,-97.603176,13901708037
411,296.0,7.02,,66,159.0,24,True,32.880794,-97.603155,13901708037
412,296.0,7.06,,67,161.0,24,True,32.88073,-97.60314,13901708037
413,296.0,7.28,,68,208.0,25,True,32.880663,-97.603127,13901708037
414,296.0,7.3,,67,205.0,24,True,32.880596,-97.603112,13901708037
415,296.2,7.46,,70,187.0,25,True,32.880527,-97.603097,13901708037
416,296.0,7.6,,70,208.0,24,True,32.880457,-97.603081,13901708037
417,296.0,7.72,,72,208.0,25,True,32.880389,-97.603064,13901708037
418,296.0,7.8,,76,218.0,24,True,32.88032,-97.603047,13901708037
419,296.0,7.88,,74,200.0,25,True,32.88025,-97.60303,13901708037
420,296.0,7.94,,71,198.0,24,True,32.88018,-97.603008,13901708037
421,296.0,7.94,,70,217.0,25,True,32.880108,-97.602985,13901708037
422,295.8,8.08,,69,196.0,24,True,32.880035,-97.60296,13901708037
423,295.8,8.24,,72,216.0,24,True,32.879959,-97.602936,13901708037
424,295.6,8.4,,73,216.0,24,True,32.879883,-97.602909,13901708037
425,295.4,8.52,,72,199.0,24,True,32.879807,-97.602883,13901708037
426,295.4,8.7,,72,208.0,24,True,32.87973,-97.602858,13901708037
427,295.4,8.82,,72,208.0,24,True,32.879652,-97.602835,13901708037
428,295.4,8.82,,77,159.0,24,True,32.879576,-97.602814,13901708037
429,295.6,8.8,,82,176.0,24,True,32.8795,-97.602797,13901708037
430,295.8,8.74,,80,145.0,24,True,32.879425,-97.602783,13901708037
431,295.8,8.58,,79,165.0,24,True,32.879352,-97.602762,13901708037
432,295.8,8.42,,79,168.0,25,True,32.879278,-97.602736,13901708037
433,296.0,8.34,,79,168.0,24,True,32.879201,-97.602731,13901708037
434,296.0,8.26,,77,170.0,25,True,32.879129,-97.602755,13901708037
435,296.2,8.18,,80,199.0,24,True,32.87907,-97.60281,13901708037
436,296.6,8.18,,79,240.0,24,True,32.879037,-97.602889,13901708037
437,297.2,8.16,,79,240.0,24,True,32.879025,-97.602979,13901708037
438,297.2,8.22,,77,243.0,25,True,32.879033,-97.603069,13901708037
439,297.4,8.22,,76,211.0,25,True,32.879045,-97.603156,13901708037
440,297.4,8.24,,82,240.0,24,True,32.879057,-97.603239,13901708037
441,297.8,8.12,,81,233.0,24,True,32.879065,-97.60332,13901708037
442,298.2,8.0,,80,230.0,24,True,32.879067,-97.603402,13901708037
443,298.4,7.84,,80,251.0,24,True,32.879067,-97.603485,13901708037
444,298.6,7.76,,80,251.0,24,True,32.879068,-97.603566,13901708037
445,299.0,7.62,,79,248.0,24,True,32.879067,-97.603645,13901708037
446,299.2,7.52,,77,237.0,24,True,32.879068,-97.60372,13901708037
447,299.6,7.38,,78,256.0,25,True,32.879069,-97.603795,13901708037
448,299.8,7.22,,76,250.0,24,True,32.87907,-97.60387,13901708037
449,300.0,7.02,,78,217.0,25,True,32.87907,-97.603944,13901708037
450,300.2,6.88,,80,244.0,25,True,32.87907,-97.604015,13901708037
451,300.6,6.8,,78,230.0,24,True,32.879069,-97.604085,13901708037
452,300.8,6.7,,83,214.0,25,True,32.879073,-97.604154,13901708037
453,301.4,6.6,,82,239.0,24,True,32.879073,-97.604223,13901708037
454,301.6,6.44,,83,246.0,24,True,32.87907,-97.604288,13901708037
455,302.2,6.3,,81,245.0,25,True,32.879065,-97.604352,13901708037
456,302.4,6.14,,77,234.0,24,True,32.879048,-97.604412,13901708037
457,302.8,6.02,,78,261.0,25,True,32.879022,-97.604466,13901708037
458,303.2,5.86,,80,243.0,24,True,32.878986,-97.60451,13901708037
459,303.4,5.74,,74,203.0,24,True,32.878939,-97.604529,13901708037
460,303.4,5.66,,74,203.0,25,True,32.878887,-97.604535,13901708037
461,303.6,5.72,,71,292.0,24,True,32.878833,-97.604537,13901708037
462,303.6,5.8,,22,7.0,24,True,32.878777,-97.604537,13901708037
463,303.6,5.98,,73,151.0,25,True,32.878718,-97.604538,13901708037
464,303.6,6.24,,78,184.0,25,True,32.878657,-97.604539,13901708037
465,303.4,6.56,,72,169.0,25,True,32.878592,-97.604543,13901708037
466,303.4,6.84,,78,197.0,25,True,32.878525,-97.604545,13901708037
467,303.0,7.16,,70,152.0,24,True,32.878456,-97.604545,13901708037
468,302.6,7.36,,72,175.0,24,True,32.878386,-97.604546,13901708037
469,302.4,7.66,,76,188.0,24,True,32.878311,-97.604547,13901708037
470,302.2,7.92,,80,194.0,24,True,32.878234,-97.604554,13901708037
471,301.6,8.18,,81,186.0,25,True,32.878155,-97.604567,13901708037
472,301.4,8.44,,78,173.0,24,True,32.878074,-97.604583,13901708037
473,301.2,8.8,,74,159.0,24,True,32.877992,-97.604597,13901708037
474,301.0,8.94,,81,125.0,25,True,32.877912,-97.604606,13901708037
475,301.0,9.04,,81,110.0,25,True,32.877831,-97.604608,13901708037
476,301.2,9.06,,83,84.0,25,True,32.877749,-97.604607,13901708037
477,301.0,8.94,,82,70.0,24,True,32.877673,-97.604601,13901708037
478,301.0,8.6,,75,120.0,24,True,32.877603,-97.604617,13901708037
479,301.0,8.24,,75,162.0,24,True,32.877548,-97.604663,13901708037
480,301.0,7.8,,94,162.0,25,True,32.87751,-97.604723,13901708037
481,301.0,7.42,,95,219.0,24,True,32.877502,-97.604798,13901708037
482,301.0,7.12,,93,269.0,24,True,32.877518,-97.604871,13901708037
483,301.0,6.98,,93,244.0,24,True,32.877529,-97.604944,13901708037
484,301.2,6.88,,91,244.0,24,True,32.877531,-97.605015,13901708037
485,301.4,6.82,,91,234.0,24,True,32.877533,-97.605085,13901708037
486,301.6,6.82,,90,258.0,24,True,32.877534,-97.60516,13901708037
487,302.0,6.82,,91,242.0,24,True,32.877536,-97.605234,13901708037
488,302.4,6.74,,89,240.0,25,True,32.877536,-97.605306,13901708037
489,302.6,6.78,,88,243.0,25,True,32.877536,-97.605378,13901708037
490,302.8,6.8,,87,252.0,25,True,32.877534,-97.605449,13901708037
491,303.0,6.76,,86,258.0,25,True,32.877531,-97.60552,13901708037
492,303.2,6.62,,85,256.0,25,True,32.877533,-97.605587,13901708037
493,304.0,6.58,,85,254.0,25,True,32.877533,-97.605655,13901708037
494,304.0,6.46,,85,256.0,25,True,32.877533,-97.605722,13901708037
495,304.2,6.4,,85,253.0,24,True,32.877534,-97.60579,13901708037
496,304.4,6.34,,86,253.0,25,True,32.877535,-97.605858,13901708037
497,304.6,6.34,,85,256.0,25,True,32.877533,-97.605926,13901708037
498,304.8,6.34,,83,239.0,24,True,32.877532,-97.605994,13901708037
499,304.8,6.36,,87,258.0,25,True,32.87753,-97.606062,13901708037
500,305.2,6.36,,85,252.0,25,True,32.87753,-97.606129,13901708037
501,305.4,6.32,,85,244.0,25,True,32.877532,-97.606197,13901708037
502,305.6,6.4,,85,250.0,25,True,32.877533,-97.606267,13901708037
503,305.8,6.34,,88,257.0,25,True,32.877537,-97.606333,13901708037
504,306.0,6.36,,84,263.0,25,True,32.877536,-97.606404,13901708037
505,306.0,6.44,,84,251.0,25,True,32.877533,-97.606475,13901708037
506,306.2,6.54,,76,251.0,25,True,32.877535,-97.606547,13901708037
507,306.4,6.56,,78,273.0,25,True,32.877535,-97.606619,13901708037
508,307.0,6.68,,77,257.0,25,True,32.877533,-97.606691,13901708037
509,307.2,6.78,,76,228.0,25,True,32.877534,-97.606764,13901708037
510,307.4,6.8,,79,267.0,25,True,32.877536,-97.606836,13901708037
511,307.6,6.8,,79,252.0,25,True,32.877536,-97.606909,13901708037
512,307.6,6.82,,79,247.0,25,True,32.877536,-97.606983,13901708037
513,307.6,6.84,,80,247.0,25,True,32.877534,-97.607057,13901708037
514,307.8,6.88,,81,257.0,25,True,32.877532,-97.607132,13901708037
515,308.0,6.9,,79,237.0,25,True,32.877531,-97.607205,13901708037
516,308.4,6.94,,80,266.0,25,True,32.877532,-97.607277,13901708037
517,308.6,6.84,,79,254.0,25,True,32.877534,-97.607347,13901708037
518,309.0,6.78,,81,265.0,25,True,32.877537,-97.607418,13901708037
519,309.0,6.7,,79,234.0,25,True,32.877543,-97.60749,13901708037
520,309.4,6.74,,80,233.0,25,True,32.877544,-97.607567,13901708037
521,309.6,6.78,,79,235.0,25,True,32.877544,-97.607642,13901708037
522,309.6,6.84,,80,239.0,25,True,32.877545,-97.607714,13901708037
523,309.8,6.94,,81,252.0,25,True,32.877548,-97.607788,13901708037
524,310.0,6.94,,78,226.0,25,True,32.877549,-97.607859,13901708037
525,310.4,6.82,,79,261.0,25,True,32.877548,-97.607928,13901708037
526,310.6,6.66,,76,246.0,25,True,32.877546,-97.607999,13901708037
527,311.0,6.7,,86,221.0,25,True,32.877543,-97.608072,13901708037
528,311.2,6.64,,85,233.0,25,True,32.877544,-97.608144,13901708037
529,311.4,6.6,,84,235.0,25,True,32.877545,-97.608212,13901708037
530,311.8,6.54,,84,237.0,25,True,32.877545,-97.608278,13901708037
531,311.8,6.48,,84,237.0,25,True,32.877546,-97.608344,13901708037
532,312.0,6.34,,83,249.0,25,True,32.877547,-97.608411,13901708037
533,312.2,6.3,,83,252.0,25,True,32.877548,-97.608478,13901708037
534,312.4,6.2,,83,253.0,25,True,32.877549,-97.608543,13901708037
535,312.8,6.14,,82,253.0,25,True,32.877548,-97.608606,13901708037
536,313.2,6.12,,79,248.0,25,True,32.877549,-97.60867,13901708037
537,313.4,6.04,,82,277.0,25,True,32.877549,-97.608732,13901708037
538,313.6,5.84,,79,260.0,25,True,32.877549,-97.608793,13901708037
539,314.0,5.84,,79,269.0,25,True,32.877546,-97.608856,13901708037
540,314.2,5.82,,78,260.0,25,True,32.877547,-97.608918,13901708037
541,314.6,5.8,,78,282.0,25,True,32.877547,-97.608982,13901708037
542,315.2,5.86,,77,282.0,25,True,32.877546,-97.609046,13901708037
543,315.6,5.94,,77,298.0,25,True,32.877547,-97.60911,13901708037
544,316.4,5.98,,79,298.0,25,True,32.877548,-97.609176,13901708037
545,316.6,6.1,,69,216.0,25,True,32.877548,-97.609242,13901708037
546,317.0,6.16,,70,211.0,25,True,32.877547,-97.609308,13901708037
547,317.0,6.22,,73,238.0,25,True,32.877548,-97.609376,13901708037
548,317.0,6.34,,73,182.0,25,True,32.877549,-97.609446,13901708037
549,317.0,6.56,,81,227.0,25,True,32.877548,-97.609524,13901708037
550,317.0,6.88,,81,123.0,25,True,32.877548,-97.609607,13901708037
551,317.0,7.4,,81,123.0,25,True,32.877544,-97.609703,13901708037
552,316.6,8.0,,71,124.0,25,True,32.87754,-97.609805,13901708037
553,316.2,8.7,,80,153.0,25,True,32.877541,-97.609912,13901708037
554,315.6,9.42,,80,108.0,25,True,32.877542,-97.610027,13901708037
555,315.0,10.08,,77,160.0,25,True,32.877541,-97.610144,13901708037
556,314.0,10.66,,78,158.0,25,True,32.877538,-97.61027,13901708037
557,312.6,11.16,,79,166.0,25,True,32.877537,-97.610399,13901708037
558,312.0,11.72,,80,152.0,25,True,32.877539,-97.610534,13901708037
559,311.0,12.16,,86,142.0,25,True,32.87754,-97.610675,13901708037
560,310.0,12.64,,80,152.0,25,True,32.877539,-97.61082,13901708037
561,308.8,13.06,,81,146.0,25,True,32.877538,-97.61097,13901708037
562,308.0,13.56,,86,169.0,25,True,32.877536,-97.611125,13901708037
563,307.2,13.94,,89,171.0,25,True,32.877535,-97.611282,13901708037
564,306.2,14.28,,88,151.0,25,True,32.877535,-97.611438,13901708037
565,304.8,14.6,,92,187.0,25,True,32.877533,-97.611601,13901708037
566,303.8,14.84,,91,192.0,25,True,32.877534,-97.611759,13901708037
567,303.6,14.94,,91,173.0,25,True,32.877532,-97.611922,13901708037
568,302.4,15.1,,93,193.0,25,True,32.877529,-97.612089,13901708037
569,301.0,15.28,,92,180.0,25,True,32.877526,-97.612256,13901708037
570,300.0,15.3,,92,168.0,25,True,32.877524,-97.61242,13901708037
571,299.4,15.32,,95,179.0,25,True,32.877525,-97.612581,13901708037
572,299.2,15.36,,91,144.0,25,True,32.877524,-97.612742,13901708037
573,299.0,15.3,,92,188.0,25,True,32.877524,-97.612904,13901708037
574,298.6,15.14,,92,179.0,25,True,32.877524,-97.613063,13901708037
575,298.4,15.06,,92,198.0,25,True,32.877526,-97.613224,13901708037
576,298.0,15.1,,91,187.0,25,True,32.877529,-97.613386,13901708037
577,298.0,15.06,,92,171.0,25,True,32.877528,-97.613546,13901708037
578,297.0,15.02,,92,166.0,25,True,32.877527,-97.613707,13901708037
579,296.8,15.1,,92,166.0,25,True,32.877526,-97.61387,13901708037
580,296.6,15.18,,94,172.0,25,True,32.877525,-97.614035,13901708037
581,296.2,15.22,,94,186.0,25,True,32.877524,-97.6142,13901708037
582,296.0,15.36,,95,186.0,24,True,32.877523,-97.614366,13901708037
583,295.2,15.44,,94,188.0,24,True,32.877524,-97.614531,13901708037
584,294.6,15.5,,95,175.0,24,True,32.877526,-97.614698,13901708037
585,294.0,15.52,,94,190.0,24,True,32.877527,-97.614864,13901708037
586,293.0,15.54,,95,176.0,24,True,32.877527,-97.615031,13901708037
587,292.4,15.5,,95,158.0,24,True,32.877528,-97.615197,13901708037
588,292.2,15.54,,96,158.0,24,True,32.877529,-97.615364,13901708037
589,291.8,15.58,,96,150.0,24,True,32.877528,-97.615533,13901708037
590,291.4,15.56,,94,150.0,24,True,32.877525,-97.615697,13901708037
591,290.8,15.48,,93,148.0,24,True,32.877527,-97.61586,13901708037
592,290.2,15.42,,92,180.0,24,True,32.877522,-97.616021,13901708037
593,289.2,15.28,,90,194.0,24,True,32.877521,-97.61618,13901708037
594,288.6,15.02,,89,202.0,24,True,32.87752,-97.616336,13901708037
595,288.4,14.82,,89,224.0,24,True,32.877522,-97.61649,13901708037
596,288.4,14.62,,89,188.0,24,True,32.877523,-97.616642,13901708037
597,288.4,14.42,,87,188.0,24,True,32.877522,-97.616792,13901708037
598,288.8,14.22,,84,158.0,24,True,32.877524,-97.616941,13901708037
599,288.8,14.0,,88,175.0,24,True,32.877529,-97.617086,13901708037
600,289.4,13.76,,90,236.0,24,True,32.877531,-97.617227,13901708037
601,289.6,13.56,,87,231.0,24,True,32.87753,-97.617366,13901708037
602,289.8,13.28,,83,252.0,24,True,32.87753,-97.6175,13901708037
603,290.4,12.82,,79,218.0,24,True,32.877531,-97.617624,13901708037
604,291.0,12.4,,85,239.0,24,True,32.877531,-97.617746,13901708037
605,291.2,12.0,,80,236.0,24,True,32.87753,-97.617867,13901708037
606,291.6,11.58,,80,254.0,24,True,32.87753,-97.617984,13901708037
607,292.0,11.18,,80,254.0,24,True,32.877529,-97.618099,13901708037
608,292.4,10.98,,79,228.0,24,True,32.877528,-97.618211,13901708037
609,292.6,10.78,,80,221.0,24,True,32.877529,-97.61832,13901708037
610,293.4,10.46,,85,239.0,24,True,32.877531,-97.618424,13901708037
611,293.8,10.16,,81,249.0,24,True,32.877531,-97.618527,13901708037
612,293.8,9.9,,83,211.0,24,True,32.877529,-97.618627,13901708037
613,294.4,9.62,,88,263.0,24,True,32.87753,-97.618725,13901708037
614,294.8,9.32,,84,257.0,24,True,32.877531,-97.61882,13901708037
615,294.8,9.16,,83,253.0,24,True,32.877526,-97.618913,13901708037
616,295.8,8.92,,80,236.0,24,True,32.877524,-97.619003,13901708037
617,296.4,8.72,,80,255.0,24,True,32.877523,-97.619095,13901708037
618,296.6,8.58,,80,91.0,24,True,32.87752,-97.619186,13901708037
619,297.2,8.5,,27,91.0,24,True,32.877519,-97.619273,13901708037
620,297.4,8.3,,73,54.0,24,True,32.877518,-97.619357,13901708037
621,297.8,8.16,,74,181.0,24,True,32.877517,-97.619438,13901708037
622,298.0,8.02,,75,214.0,24,True,32.877517,-97.61952,13901708037
623,298.2,7.84,,64,190.0,24,True,32.877516,-97.619603,13901708037
624,298.4,7.74,,67,210.0,24,True,32.877516,-97.619688,13901708037
625,298.4,7.86,,68,220.0,24,True,32.877516,-97.619777,13901708037
626,298.6,8.0,,69,205.0,24,True,32.877517,-97.619867,13901708037
627,298.6,8.22,,71,202.0,24,True,32.877515,-97.619961,13901708037
628,298.6,8.5,,73,207.0,24,True,32.87751,-97.620057,13901708037
629,298.6,8.76,,76,203.0,24,True,32.877508,-97.620156,13901708037
630,298.4,9.0,,77,228.0,24,True,32.877506,-97.620259,13901708037
631,298.2,9.3,,75,200.0,24,True,32.877506,-97.620363,13901708037
632,298.0,9.5,,74,203.0,24,True,32.877508,-97.620468,13901708037
633,297.8,9.7,,74,201.0,24,True,32.877506,-97.620574,13901708037
634,297.6,9.84,,71,201.0,24,True,32.877499,-97.62068,13901708037
635,297.6,9.92,,71,193.0,24,True,32.877501,-97.620788,13901708037
636,297.4,10.04,,74,203.0,24,True,32.877501,-97.620901,13901708037
637,297.0,10.2,,74,193.0,24,True,32.877498,-97.621014,13901708037
638,296.8,10.32,,76,212.0,24,True,32.877497,-97.621127,13901708037
639,296.6,10.52,,75,199.0,24,True,32.877494,-97.621242,13901708037
640,296.4,10.68,,78,202.0,24,True,32.877493,-97.621359,13901708037
641,296.2,10.8,,72,187.0,24,True,32.877493,-97.621477,13901708037
642,296.0,10.96,,72,193.0,24,True,32.877494,-97.621598,13901708037
643,296.0,11.22,,76,199.0,24,True,32.877491,-97.621725,13901708037
644,295.6,11.44,,80,187.0,24,True,32.877485,-97.621853,13901708037
645,295.2,11.74,,73,156.0,24,True,32.87748,-97.621983,13901708037
646,294.6,12.04,,75,191.0,24,True,32.877479,-97.622119,13901708037
647,294.2,12.36,,80,185.0,24,True,32.877477,-97.622258,13901708037
648,293.2,12.62,,81,157.0,24,True,32.877476,-97.622399,13901708037
649,292.4,12.96,,81,155.0,24,True,32.877478,-97.622545,13901708037
650,291.4,13.34,,83,149.0,24,True,32.877479,-97.622697,13901708037
651,290.8,13.66,,87,173.0,24,True,32.877478,-97.622849,13901708037
652,290.2,13.92,,87,168.0,24,True,32.877474,-97.623001,13901708037
653,289.6,14.14,,88,192.0,24,True,32.877473,-97.623156,13901708037
654,288.2,14.34,,89,180.0,24,True,32.877474,-97.623312,13901708037
655,287.6,14.44,,88,164.0,24,True,32.877473,-97.623469,13901708037
656,287.0,14.58,,90,171.0,24,True,32.877473,-97.623626,13901708037
657,286.4,14.64,,89,173.0,24,True,32.877472,-97.623783,13901708037
658,286.4,14.7,,90,182.0,24,True,32.877469,-97.623941,13901708037
659,286.2,14.7,,90,195.0,24,True,32.877469,-97.624099,13901708037
660,286.2,14.74,,89,195.0,24,True,32.877469,-97.624256,13901708037
661,286.4,14.7,,89,205.0,24,True,32.877466,-97.624412,13901708037
662,286.4,14.7,,89,210.0,24,True,32.877465,-97.624568,13901708037
663,286.6,14.68,,89,206.0,24,True,32.877465,-97.624724,13901708037
664,286.6,14.6,,89,206.0,24,True,32.877465,-97.624879,13901708037
665,287.2,14.54,,87,224.0,24,True,32.877467,-97.625034,13901708037
666,287.4,14.48,,87,217.0,24,True,32.877469,-97.625187,13901708037
667,287.6,14.42,,86,215.0,24,True,32.877467,-97.625339,13901708037
668,287.2,14.28,,84,213.0,24,True,32.877466,-97.625487,13901708037
669,287.0,14.14,,84,225.0,24,True,32.877464,-97.625631,13901708037
670,287.0,13.86,,84,217.0,24,True,32.877463,-97.625772,13901708037
671,287.4,13.56,,80,217.0,24,True,32.877462,-97.62591,13901708037
672,287.2,13.22,,83,178.0,24,True,32.877466,-97.626045,13901708037
673,287.0,12.92,,86,240.0,24,True,32.877469,-97.626178,13901708037
674,287.0,12.72,,86,218.0,24,True,32.877468,-97.626312,13901708037
675,287.4,12.52,,81,218.0,24,True,32.877466,-97.626443,13901708037
676,287.4,12.38,,78,217.0,24,True,32.877464,-97.626572,13901708037
677,287.6,12.22,,81,237.0,24,True,32.877461,-97.626696,13901708037
678,288.0,12.0,,82,195.0,24,True,32.877457,-97.626817,13901708037
679,288.2,11.7,,82,245.0,24,True,32.877455,-97.626937,13901708037
680,288.2,11.52,,83,245.0,24,True,32.877455,-97.627057,13901708037
681,288.4,11.2,,80,234.0,24,True,32.877456,-97.627171,13901708037
682,288.6,10.96,,76,217.0,24,True,32.877455,-97.627286,13901708037
683,288.8,10.88,,80,196.0,24,True,32.877454,-97.6274,13901708037
684,289.2,10.72,,81,237.0,24,True,32.877453,-97.62751,13901708037
685,289.4,10.5,,76,218.0,24,True,32.877448,-97.627618,13901708037
